,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
169,1619176138563,-72,1,0,0, null, {76=[B@9b17875},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
170,1619176138833,-79,1,0,0, null, {76=[B@7153e98},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
171,1619176139107,-73,1,0,0, null, {76=[B@3390957},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
172,1619176139375,-66,1,0,0, null, {76=[B@aea662},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
173,1619176139646,-59,1,0,0, null, {76=[B@289c329},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
174,1619176149015,-75,1,0,0, null, {76=[B@217dc8},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
175,1619176149582,-66,1,0,0, null, {76=[B@1b8f647},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
176,1619176169696,-71,1,0,0, null, {76=[B@24a6b6a},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
177,1619176169707,-92,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
178,1619176169817,-87,1,0,0, null, {76=[B@345ff37},8,26,caf07e37ac04731586375332ff903a10a462345a2bb003257ee46ddf
179,1619176169974,-72,1,0,0, null, {76=[B@cc8fdc2},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
180,1619176169984,-83,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
181,1619176170094,-91,1,0,0, null, {76=[B@def9e2f},8,26,caf07e37ac04731586375332ff903a10a462345a2bb003257ee46ddf
182,1619176170257,-67,1,0,0, null, {76=[B@68c831a},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
183,1619176170261,-90,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
